name,IBAN,amount,reference,description,day,month,year
Catherine Barker,GB42FZWA90526505528737,547.12,2126302281553,Payment 2126302281553 for services,20,2,2020
Rachel Donovan,GB51AJFB98910044162532,84.75,5413647732985,Perform under your piece.,14,12,2021
Darryl Bishop,GB14UZFN83707293103862,378.88,4866087036860,,27,10,2024
Timothy Franklin,GB20NUMA35198638162692,282.52,4617947064017,,27,3,2023
Zachary Johnson,GB05NPUO84335459591544,839.71,8757250535036,,23,9,2024
Patricia Hansen,GB70AVCJ48140731041035,375.49,4175059109960,,4,11,2024
Ashley Grimes,GB49YNWX69415876609665,854.17,5320431757614,,25,5,2022
Tammy Burnett,GB74NCLC25582169742184,781.59,584069261621,Payment 0584069261621 for services,25,5,2023
Robert Allen,GB53FNVV70128761028284,424.85,seven,,4,12,2022
Carol Braun,GB13KCTP95548234703976,924.9,7586052668700,,25,9,2024
Patty Mahoney,GB43ABSZ77107647283961,683.35,4100354069602,,10,7,2022
Richard Hughes,GB83FWYB18156415022996,23.859412978019133,3195380744495,,2,2,2021
Benjamin Dunlap,GB62SJPC37426408404668,862.76,6358116441953,,9,4,2020
Scott Hill,GB24ZFIR04335453691702,604.3818519205555,9409372379270,Culture other Congress election.,8,4,2023
Laurie Pena,GB13KGYV88035767819301,874.38,1469047742882,,4,11,2023
Ms. Lori Davis PhD,GB49NHHL92880477269403,438.2,2714952593876,,9,3,2020
Raymond Butler,GB41RAXS52271703769925,995.7,9435668506082,,20,8,2021
David Sullivan,GB45XBRM44252956973363,546.23,1155080908445,,22,5,2023
Elizabeth Price,GB95BIVK97928563419931,239.33,6394106478592,,16,10,2023
Roger Terry,GB86SNGU80682336404371,294.17,1409338551298,,17,9,2024
Chelsea Franklin,GB66KXIQ52249430463881,777.32,1355469528923,,13,3,2024
Matthew Griffin,GB05PKTK28603989369444,364.44,5341217916674,,5,12,2021
Teresa Young,GB17SSRA18855828503649,376.18,9263929408796,,25,10,2021
Ronald Carr,GB52GVGH30852301368096,70.59,8832424366545,Official professor if agreement avoid.,12,3,2024
Tara Walker,GB38RHQR04823942291122,331.1,2493760593284,,7,2,2020
Brian Brown,GB51XTGC39813920123238,985.26,9365420211667,,14,11,2022
Tammy Thompson,GB17ZKSS62472405762727,672.22,3301398836798,,21,3,2024
Ethan Rodriguez,GB61EION35307602589745,649.06,8945412282632,,8,1,2020
Cole Chan,GB72CSFN20055716133978,955.98,1470203975419,Subscription 1470203975419,5,12,2023
Julia York,GB40KDHU42859619718056,699.32,9737186222070,,9,2,2023
John Wright,GB84WVGE26241220130973,787.78,1892920365678,,22,3,2024
Tyler Williams,GB18HNNR52936089855539,440.08,Message fund modern,,3,8,2024
Scott Perez,GB55GHCI78397738115644,788.57,6826425634002,,14,12,2024
Michele Lester MD,GB88AOGJ60074616960642,588.27,1714351531319,,12,11,2021
Andrew Foster,GB58XZQN91170433148839,1616.85915601619,4678681258872,Number off compare until wish lead.,20,11,2022
Joseph Moore,GB05EXND08035155356112,487.89,4347748809677,,16,5,2021
James Burgess,GB83KJZA02983640578691,296.1206830936956,3695173620611,Subscription 3695173620611,6,9,2023
Isaiah Ruiz,GB19AKNJ83078312440466,413.89,1460969982950,,15,9,2022
Jill Long,GB79BZUI65106377967447,152.64,3800797312662,,12,4,2020
Brian Fletcher,GB34KZPT12880919110444,243.54,4791106356080,Adult ready ago hit nature skill head move.,9,11,2020
Oscar Wilson,GB51BKJB63172097337398,992.79,6699292184815,,8,1,2024
Destiny Villanueva,GB17INOG46779363308523,887.43,5825313381364,,13,8,2020
Wendy Clark,GB55QHRH75374854437175,750.94,6659220264507,,14,5,2022
Thomas Nelson,GB47SNGK48961281204814,216.02,7495783805721,,7,8,2024
Rebecca Schwartz,GB67ZQAU85754772187980,764.03,8005353563396,,6,2,2020
Eric Nelson,GB56WOLO29203657601723,420.83,0129683598182,,15,2,2022
Wendy Dixon,GB94MAGV10711688153854,269.32,1823948770564,Free whatever a perhaps.,8,7,2022
Kristen Mcdaniel,GB04INLD31636565841014,529.89,6831422130570,,20,7,2023
Leslie Johnson,GB14BEHB88842697625479,445.49,4046099025995,,27,4,2022
Kimberly Black,GB17NMNT86941912783966,673.94,7406811985148,,18,9,2021
Julie Wright,GB87CMVE05902557216381,460.27,8614380429157,Military find test civil early professor.,28,10,2022
Claire Baker,GB61HOJA17455953200798,267.82,6016748647715,,24,7,2021
Theresa Bowen,GB26ENHD84283812835887,128.95,53551078,Payment without reference,14,9,2022
Amy Trujillo,GB62YJMN24784647007558,24.65,8403832000293,,8,10,2020
Terri Russo,GB87BTYX87012747667803,828.75,459230738489,Clearly sister design father lose one.,10,3,2024
William Garner,GB43OGRM77200067537079,151.32,1520707908250,,4,12,2024
Katie Sanders,GB57NCLK57708742972135,711.13,7914571504115,,7,4,2021
Kenneth Camacho,GB36ZYBE12058775649241,715.02,9098401160875,,18,8,2022
Tim Snyder,GB96YIGS25281413177370,136.73,6046505691712,,17,10,2020
Martin Valencia,GB89WVDJ54479328942314,329.52,7705069582858,,8,6,2024
Carrie Brandt,GB30MVCD04562849497574,788.38,0090173723943,,2,2,2020
Kayla Hernandez,GB76BBTP65414912118941,204.1,9737006422758,,7,4,2020
Kimberly Owen,GB96WKVP23354242518884,24.21,3381155467076,,11,12,2020
Deborah Gilmore,GB43HEOT25279562556530,912.54,7987428440652,,18,8,2022
Crystal Bridges,GB30QLUB50876189368534,382.24,Star hit baby,,21,11,2021
Stacey Bowen,GB48KMYJ68834337859701,840.13,6718145617093,Open article material another trip executive.,7,5,2022
Steven Washington,GB06MYMO51189411362815,813.28,9250579412396,,24,6,2020
Samuel Vargas,GB64SMIA18463576424990,843.58,8978703262990,,26,10,2021
Marissa Moore,GB67CBYK11706438563480,171.01,4954461726763,,8,12,2023
Lindsay Duarte,GB80EUDQ39072054624442,127.1,8974764868188,,24,10,2020
Teresa Miller,GB67JNWU43206758711039,212.51,8025542112259,,12,7,2021
Joseph Simmons,GB98WUSR86789809890346,391.06,2556183471161,,4,12,2024
Joseph Meza,GB08AMES69578759909323,253.13,0930704029611,,7,11,2024
Anne Villa,GB90AOTJ88186245283863,976.36,192440043003,Payment 0192440043003 for services,10,3,2023
Paul White,GB25TYBZ22705882165440,318.66,5916988656540,,19,9,2024
Christopher Smith,GB74EZZU98798232437023,387.46,1880316080090,,5,4,2021
Melissa Lee,GB51CDKU35611888738302,951.54,3817382732705,,23,8,2023
Christopher Lopez,GB17QDVM47487962939848,167.27,75699529,,13,1,2024
Jesus Richards,GB33ZMTZ42821078192729,277.89,5448499046874,,16,10,2022
Amber Ramirez,GB98KVMF80067729099887,658.81,199593640110,Payment 0199593640110 for services,17,2,2020
Megan Salazar,GB59REMN59492046735932,996.21,5404615741450,,21,8,2020
Renee Wood,GB14PBDM15299952485871,987.93,8261052410069,,7,8,2024
Melissa Davidson,GB03PRGY71293244228549,256.93,3600259183645,,14,3,2023
Leslie Johnson,GB27WAWZ58640772529560,996.45,7154225911573,,3,9,2021
Jim Lopez,GB65UBPV36703161395945,166.39,9195418358001,,15,11,2024
Robert Sawyer,GB97ILYT48721914592483,707.45,8550383813398,,22,10,2024
Andrew Manning,GB80CHAX73759359624859,561.99,3559320660830,Payment 3559320660830 for services,2,11,2020
Ana Beasley,GB69YARH49628215516913,337.53,3057674144148,,25,12,2022
Jaime Castro,GB16PIQM39220517868662,616.83,2451124411834,,3,2,2022
Dr. Anne Guerra,GB64VBHI18278208711565,982.99,9314847659323,,25,7,2021
Isabella Wagner,GB46RSJO19118178491192,220.04,6014910911725,,10,8,2024
Clayton Davis,GB81BFAW46758690613615,413.24,1631698927356,,26,4,2022
Elizabeth Torres,GB82PDBV10784366110442,788.4,Guy board dog pass,,16,8,2021
Mr. Kevin Washington,GB07CDBM88919527338225,304.98,6062776830049,,25,3,2024
Michael Bowen,GB42TRZZ59281269351399,432.98,0830477941380,,25,11,2024
Tony Cole,GB15IWBB39283029427793,477.41,6027119478531,,11,11,2021
Jeremiah Baker,GB26AXWR34993246270673,230.87,7055874125604,,6,11,2022
James Jarvis,GB39MAYH33914123504568,124.99,4029422940202,Payment 4029422940202 for services,12,9,2021
Alexandra Mendoza,GB56DFXN94574245802277,393.12,3078111053373,,23,7,2023
Katelyn Harris,GB18KWJD30607527045534,767.54,6710835343244,,8,5,2022
Cody Miller,GB40WXUG52329224068110,149.68,4668737589388,Payment 4668737589388 for services,27,8,2020
Shawn Garcia,GB80EFIO36667539608888,265.8,66623199,Each onto this positive church impact note.,17,10,2021
Crystal Powell,GB67IJAF67621540857075,781.49,31001526,,17,5,2023
Eric Price,GB88XJBD83566347730977,10.32,5587415597387,Five condition bit school recognize.,25,2,2020
Stacy Cook,GB24YUEU02140114917193,325.54,42959502,,22,1,2024
Lindsay Perkins,GB75OKQW70417826075150,690.78,9730536588086,,8,3,2023
Megan Richardson,GB28SURH46073184925039,761.24,9778678014063,,15,9,2022
Grace Howell,GB07QTBR56677395962916,97.76,2799202877098,Threat assume task model.,22,11,2022
Paul Sullivan,GB47MMCA29882554092386,709.51,1936201214412,,21,9,2023
Courtney Gonzalez,GB86WBPF81534861683311,828.69,673992108643,Payment 0673992108643 for services,2,6,2023
William Williams,GB90SKGP40207714631898,208.13,6233490135004,,3,10,2021
Edward Rodriguez,GB40KIDA25862053501567,715.68,1750558033638,,12,8,2021
Austin Smith,GB40FCKU71442269004466,222.2,2464199522633,,11,11,2024
Grace Allen,GB54AADU51407967349666,462.76,1314040761395,,22,1,2020
Jacqueline Rios,GB63LVKW69771509924278,597.85,3115477987840,,8,10,2024
James Zuniga,GB32XUIH86834688668823,994.07,5946457006217,,11,2,2024
Carolyn Mccoy,GB65AAER73805040537278,1229.5633573685889,4351014178688,Payment 4351014178688 for services,1,9,2022
Brandon Stout,GB07IYPD00992918678610,112.15,Office,,13,9,2022
Erin Oliver,GB46NRAV86023298748942,992.49,8482907043830,,9,2,2024
Mrs. Megan Gomez,GB28BTCM23745376142582,401.17,4617803752775,,28,12,2024
Richard Lopez,GB35AKUY16790353019575,440.61,0732654870110,,26,5,2020
Mrs. Teresa Anderson DVM,GB30NMCU67793037186766,412.58,0447199797975,,26,9,2022
James Hopkins,GB59BMGJ26922086856491,300.52,454251331886,Subscription 0454251331886,8,3,2023
Krista Johnson,GB42CGZL09400535294320,181.62,7028529845615,,28,3,2021
Stephen Ortiz,GB69YEIJ58136384974342,135.02,GB69YEIJ58136384974342,,21,11,2023
Melissa Campbell,GB52YNBU91807199651492,96.63,7274298991880,,9,8,2023
Matthew Lane,GB92PISW34583992335771,24.35,3078782753299,,2,11,2022
Sarah Torres,GB08QXWB18881998728341,70.82,6952768661747,,20,11,2020
Elaine Harris,GB65YWJR06135674516856,936.23,9361304773054,,22,4,2023
Sarah Briggs,GB87RVCT63980185362047,461.16,9856528195787,,12,2,2022
Rebecca Oneal,GB86SCNM74579573290320,250.03,2370328668038,,21,2,2024
Alexandra Johnson,GB74OLEL04327643479199,255.56,0137578216615,,5,11,2022
Matthew House,GB45VUCI95805080057834,258.59,2226645561463,,15,12,2022
Tracy Wright,GB48GIBM11074709391964,993.59,9323675155648,,1,8,2023
Timothy Hughes,GB97VJOI20591938113960,462.48,7014021120480,,22,10,2023
Jessica Pierce,GB10PZTH58300601585724,220.0,6924284190032,,9,1,2021
Richard Morris,GB95QKKB71359487195262,71.91,5298010368257,,10,8,2022
Gregory Ryan,GB08MOXT62892418836855,167.70455776824056,1132344919478,,16,3,2022
Stephanie Martin,GB50NTDR12293144935188,116.87,6416686447888,,28,8,2021
Marvin Shelton,GB93VAVK35150852801032,269.77,8790103779911,,3,8,2022
Nicholas Rodriguez Jr.,GB27JJVQ66127936620073,290.04,0541860903280,,20,8,2021
Ann Anderson,GB59DFQO71600967317388,678.04,7451512874697,,13,7,2022
Andrew Miller,GB27AMHH64843901412075,914.9402910166126,3605525316987,,27,5,2023
Alan Black,GB84YFJY48190747741023,682.24,8869076097770,,16,6,2023
Angela Reed,GB97EGIB91800710561694,386.34,1822075973374,,24,12,2024
Scott Hernandez,GB10IZLJ76341117624171,728.81,Pay street,,14,5,2022
Katherine Ross DVM,GB32AQST25725986021710,811.58,2981620182667,,1,12,2021
Tanya Howard,GB57YUCE77274310069191,350.12,7913767840037,,6,9,2024
Jasmine Hernandez,GB20ACDE30292066481988,500.85,3421363967866,,5,9,2023
Kristin Perry,GB97GMEF13316213415472,415.52,7728825686607,Payment 7728825686607 for services,19,6,2023
Erin Frederick,GB05QEIY54162133672140,724.48,9835081298715,,18,5,2020
Maria Kelly,GB15WUVI87386231476547,441.62,4616631576355,,8,2,2021
Mike Jimenez,GB82MCIE64859265678278,382.91,4436916132478,Subscription 4436916132478,11,4,2024
Jessica Bennett,GB93UUCU20357129920197,528.75,91576842,,6,9,2023
John Hampton,GB77VMVF05401050711347,170.72,8395428420199,,19,6,2023
Michelle West,GB92UBWC15316262642059,735.1338842916833,9412244743239,,14,12,2022
Shawn Wilson,GB39LHUH55421912612503,721.88,0050518968347,,3,3,2022
Anita Larsen,GB68SDYV19425325306600,675.85,5055642421435,,1,1,2021
Isaac Mitchell,GB26AJSO23459054940878,524.57,1615497411698,,15,11,2022
Stephanie Daniels,GB78QAUB39520380725734,341.98,2888133064834,,7,5,2020
Christine Meza,GB72GODL36365776917779,34.6,Speech toward officer arm,,20,7,2022
Shane Mclaughlin,GB95CZSZ67264223675935,293.65,0828278298406,,21,1,2023
Patricia Anderson,GB34GLAL61274670759110,105.04,2531071313112,,21,10,2022
Michael Watson,GB98DSSS62130383027776,119.1,5843975547003,,21,5,2020
Nicole Phillips,GB46WVPD79002107409533,941.04,9675833557574,,26,3,2020
Brandon Lewis,GB90TLTT58690776462148,917.82,8366885508041,,22,10,2024
John Oconnell,GB26IBQU06917964290129,690.2,2948205555070,,1,1,2024
Tiffany Knox,GB46XFTG43967831374566,84.35,2243355912958,,17,6,2020
James Gonzalez,GB72ITOF94317807515273,217.8,5070625256088,,9,2,2021
Robert Davidson,GB83MMSV45662871452280,810.21,0007642057126,,28,12,2020
Chelsea Castillo,GB82NRZJ17108643319294,487.39,5712626368925,,6,11,2020
Andrew Thomas,GB19PGNN60659718070255,220.08,2028336432867,,3,12,2024
Sharon Nixon,GB28UBSB84325494351610,254.53,8235135042089,Author degree traditional short movement brother.,24,7,2023
Johnny Howard,GB59DIMB74984464232491,842.04,7739358081043,,14,5,2024
Laura Alvarez,GB98VMDQ79070817263981,305.05,9550306764621,,27,6,2024
Jessica Hall,GB75OKFI22515952398742,141.46,1989883465542,Monthly subscription 1989883465542,15,6,2020
George Henderson,GB24HRPJ73765983803312,837.28,5576904744005,,7,9,2022
Matthew Brennan,GB78EZJZ99999982228378,571.65,8191575192909,,19,7,2024
James Price,GB67AINS61710126350217,713.57,7431051936094,,4,7,2024
Whitney Hayes,GB04QGCH67725428514352,524.2,3635468586611,,22,11,2022
Chad Norman,GB86HNDA74979090492019,92.34,6382425468905,,14,11,2023
Dylan Bell,GB77UGLZ55818956860300,688.89,GB77UGLZ55818956860300,,2,2,2021
Mr. Jerry Sharp,GB67ZOKG45316362337880,762.15,Late race school,,8,6,2020
Shane Williams,GB25EGAI48838420523982,731.04,8510582812714,Payment 8510582812714 for services,13,11,2021
Jeremy Burch,GB95QQEE91844431526999,367.37,5112024879731,,6,10,2022
Gregory Young,GB97ZZJA25861576726071,846.07,2944385196553,,2,1,2022
Kevin Pennington,GB77KWAK95765022711988,740.14,5636571181340,,4,5,2021
Tina Miller,GB32TTMF85529821723227,211.99,5287212365430,Payment 5287212365430 for services,2,12,2020
Candace Reed,GB32ZOFO84572338624919,1169.366017086444,2379119430915,,7,10,2024
Daniel Walker,GB52ZDDK17816252272304,238.58,2951145784752,,5,10,2024
Robert Cervantes,GB93KCMO82451271953516,269.7,9651629073312,,6,4,2020
Jessica Carroll,GB24PZFT84178419392288,608.36,5380432491573,,2,1,2024
Christopher Conley,GB69NAEI55047499744334,481.48,65148167,,6,11,2023
Megan Allen,GB85HBYA36525560585883,615.48,8060485637186,,10,5,2022
Taylor Oconnell,GB33XPZO08379844080031,599.8,2540838405946,,8,2,2024
Linda Phelps,GB88FLWH40108096220337,683.95,8420133824113,,25,1,2024
Sharon Erickson,GB84ROOO02582450248773,769.09,45832412515,Payment 0045832412515 for services,4,2,2024
Michelle Gallagher,GB96YHUA79365748477127,793.95,6252103374456,,16,8,2022
Breanna Bauer,GB72OXID11151889735258,612.55,5105284427477,,13,12,2024
Michael Johnson,GB57NDOW26599726343017,321.36,4048097758783,Gun fight star spend sport.,15,2,2024
April Whitehead,GB08FYDJ10180435334878,420.99,9453682203879,,11,12,2020
Amber Smith,GB95IGFT13964117138602,503.0,6737394847556,,24,1,2024
Kendra Macdonald,GB47NWRA64917178390548,587.0,0683886562758,,5,11,2024
Kimberly Doyle,GB52SWUY69469535556647,312.9,0888103434751,,13,10,2022
John Bowers,GB93OXWA14440822553926,254.13,2660615303231,,5,7,2024
Mr. Matthew Ellison IV,GB94INPW04228019379902,43.86,9404000708187,,23,3,2020
Daniel Rodriguez,GB95KYVK48487922833098,438.34,3126044914688,,20,1,2022
Lisa Wilson,GB48IOLT11953762005799,318.17717433040946,3424599230322,,14,2,2024
Kevin Sharp,GB37YMIW20341459676101,306.66,6400716623762,Payment 6400716623762 for services,13,2,2022
Larry Turner,GB83IGGU93500962937032,488.3,8046507289038,,7,7,2022
Jeremy Wilson,GB15AIWU22283134355974,147.47,3655308902890,,20,3,2022
Sierra Owens,GB36MCBY45834327885119,848.88,1548164517310,,27,11,2020
Teresa Carey,GB59OPBY66890644923978,163.62,0970225209888,,22,9,2024
Kelli Sullivan,GB36QYND07011609249204,84.33,5877596980369,Monthly subscription 5877596980369,26,12,2020
Matthew Fisher,GB42OVYF25569255155472,997.67,2892825317801,,25,9,2023
Daniel Bradshaw,GB27JGGE48608028994039,686.85,5975049428731,,20,9,2023
Tracy Roth,GB16KTYJ86682479534168,537.08,5863787636344,,27,10,2021
Ebony Rogers,GB55YULU73043573208939,956.77,9426280335099,,24,2,2021
Brianna Bowers,GB16PXLJ13839347643508,478.28,0760422546196,,16,10,2024
Brittany Anthony,GB96EUTS52727184037324,781.87,5103719376307,,15,12,2020
Ashley Saunders,GB92CKBB34310987472383,130.76,1361394184332,,18,4,2020
Jacqueline Reynolds DVM,GB85JMPJ51763846902052,466.08,5313693635400,,23,2,2023
Rhonda Johnson,GB08EWQL28161063160386,264.48,2562270232201,,12,5,2020
Abigail Cordova,GB77QZWZ70321858287641,403.85,6261792519994,,27,8,2021
Kerry Myers,GB68GDEK48132967781500,118.16,GB68GDEK48132967781500,,17,10,2023
Jennifer Bowers,GB55KXMQ45990832450928,467.24,7258444263960,,14,4,2024
Adam Evans,GB48MBVC79918388347446,982.56,7806348359700,,7,1,2023
Dawn Smith,GB98KIOT14719006983628,761.82,2800583449870,,23,10,2021
Brandon Escobar,GB72NATP81807511048543,904.39,7882491228056,Payment 7882491228056 for services,19,12,2021
Chase Andrews,GB54GQZX15510650335193,399.51,7741416335401,,4,3,2023
Timothy Carlson,GB71PFFZ30257301554117,16.73,4773809932853,,9,7,2021
James Wilson,GB68QUCL54493660772036,669.81,9156029931236,,6,3,2023
Amy Hayden,GB04WBME83054936371749,229.38,0455362155903,,16,12,2024
William Lowe,GB68JAKQ61691131618680,913.16,2669572351323,Payment 2669572351323 for services,17,9,2022
Matthew Moore,GB81CCZS93725256879041,190.98,GB81CCZS93725256879041,,1,12,2021
Donna Hebert,GB32AMGY14230788730770,903.1,0684392775519,,8,3,2023
Ronald Palmer,GB37ODWJ39279855078353,349.12,6953139425746,,26,2,2024
Mark Stevenson,GB82VMJN68695827895702,157.36,5335555782329,,28,2,2024
Eric Faulkner,GB93QJDP19144983610637,814.19,6140578094033,,15,11,2022
Antonio Brown,GB69COLE02533685086901,438.84,5909945100873,,2,5,2023
Stephen Miller,GB60OCLZ31354802386670,768.42,7483312252054,,5,11,2021
Bryan Torres,GB66XTXB64400730703071,279.69,9010363235620,,24,1,2021
Pamela Williamson,GB73LOQB84082837593089,657.28,3079673673962,,12,1,2021
James Jackson,GB98KMFR50679392224428,275.75,Box,,16,9,2024
Johnathan Brown,GB10BTIC38654402957566,311.68,3611773629762,,7,2,2024
Randy Watson,GB51PEAO21784267402624,569.36,87314915,,8,1,2024
Denise Morton,GB11OLYF14936598424015,542.89,1316516656693,,15,8,2021
Lisa Pugh,GB09QUBH37525026637671,650.88,6805288306875,,12,2,2020
Johnathan Bullock,GB22VFNZ58125068078735,730.66,5151539597037,,16,5,2023
Lindsey West,GB79AHTC51418879071488,14.72,4668301742126,,16,3,2021
Bryan Gates,GB67RFAU09568176700759,523.72,5333886052678,,14,9,2020
Carol Allison,GB32DKGV83400841723428,905.61,6217124541300,,12,12,2020
John Anderson,GB35IWJW08892997765040,393.47,4143791870257,,11,8,2020
Patricia Morgan,GB97SAMG90795359336717,459.05,7669045772865,,15,3,2020
Tanya Reyes,GB76NWFE65840701877197,234.05,7487987975188,,17,6,2022
Andrew Hernandez,GB89IVMI06016416580006,226.55,4400910765543,,19,1,2022
Diana Joseph,GB04JTLR27128539480994,17.08,0756613486181,,25,5,2022
Erin Huang,GB95BLKT15670689040272,242.97,1977970433406,Payment 1977970433406 for services,24,10,2022
Alexander Joseph,GB61DAOR96959751204311,570.96,9195884397443,Subscription 9195884397443,19,5,2024
Joel Shaffer,GB16BCOQ59951808887635,844.78,0877865569641,,22,3,2020
Matthew Smith,GB27WNJD63954798196804,589.85,0860344903234,,24,11,2020
Veronica Jenkins,GB37GDNE54512865459303,816.07,7977011782498,,1,11,2021
Gary Mccormick,GB66WQPA61799639568938,787.13,7393067566644,,26,9,2021
Alexandra Day,GB61HWLC27752883943674,454.78,7461670942169,Woman feeling down voice big writer.,25,5,2023
Kenneth Miles,GB38KZPU41262984752903,27.525841528888808,9600634804701,,19,12,2023
Kimberly Richardson,GB73YTJM16601744880317,38.62,9433140487904,,25,9,2024
Debra Snyder,GB74BPTV00034087370228,103.94,3503953714804,,21,5,2020
