name,IBAN,amount,reference,description,day,month,year
Willie Moore,GB26AQEV25127013068601,861.42,1246840986183,Mind less sell.,11,11,2020
Aaron Garcia,GB61GGVR30410872089806,810.18,8120294088224,,5,11,2020
Daniel Avery DVM,GB03TSXG26275137961125,75.11,1948068248066,,16,7,2022
Michael Graham,GB98LVDR85518609608476,445.24,5654938626761,,28,9,2022
John Smith,GB31AFWM27061874281712,570.16,4676210038254,,26,12,2022
Victoria Sweeney,GB17DZWY18982385237612,548.18,2912371657418,,15,11,2020
Roger Woods,GB02MKMY64475101461800,798.92,0301247277805,,26,4,2020
Amy Mckee,GB97DDGD09044217537364,636.72,7698705539760,,19,7,2022
Jason Hunt,GB17CUYS44206205929032,859.4,2731237150470,,9,10,2022
Laurie Sullivan,GB98CJWD85825877495867,957.68,7108801590270,,15,10,2021
Shari Montgomery,GB10PPKO91342291762619,250.96,8195983449471,,26,9,2023
Martha Allen,GB08OPYP45192320909656,36.83,0473616611951,,24,1,2022
Sara Atkinson,GB84SMOW42354584243604,49.16,7776851525001,,25,7,2022
Mr. Charles Cook,GB75SVQW84940695493106,90.83,4450275756540,,6,9,2021
Sharon Gentry,GB31TKJT80175630650529,117.69,88017044,,1,7,2024
Sharon Jones,GB92WUFJ63450722064943,890.7,Inside law land shake,,14,7,2020
Kevin Taylor,GB79BRAR56220029562254,868.68,5211411012925,,18,8,2021
Laura Brewer,GB63XOKV82303523624003,131.19,218948378833,Payment 0218948378833 for services,22,9,2023
Paula Clark,GB96JEEO18199708584446,702.15,6826859584737,Subscription 6826859584737,23,4,2021
Jessica Williams,GB19HRYD47792819115198,167.41,8691497978709,Wife film suffer student whatever prove.,15,11,2024
Victoria Duncan,GB04GQXY11837810326358,899.63,7392309919743,,8,3,2020
Brian Pruitt,GB29GDHX07371385773020,559.61,7096164462146,,2,8,2020
Michelle Arnold,GB88YWJZ01206556481732,996.19,6321330821023,,14,8,2024
Kristin George,GB54WWMU65743684075960,26.51,6672377511867,Payment 6672377511867 for services,16,2,2022
Julie Haas,GB30DTUY51625161559928,420.0,9839352273661,Food any management commercial leg very.,17,6,2021
Katelyn Powell,GB91YKVH18339816825196,376.4,1840169990168,His exactly information.,25,7,2021
Rebecca Thornton,GB21LVMA26521272684329,401.7727796641068,1397717478918,,26,8,2022
Caroline Love,GB93SXED30617002433531,662.69,7145226361795,,13,11,2023
Daniel Thompson,GB58NGQD71055601472846,988.16,0634358038974,,20,7,2021
Kelsey Knox,GB91CALS09972391875168,191.04,9061491919043,,23,5,2024
Mary Hunt,GB31CXDU99913089135485,269.91,5005114939296,,9,2,2023
Allison Evans,GB41CVQN12141990121822,579.93,3568514310413,,16,4,2023
William Scott,GB56DURU62191648585367,952.8,5878971970494,,7,2,2021
Walter Gallagher,GB87RCZL93518496939683,665.23,3429107218632,,15,1,2021
Randy Erickson,GB39AAUQ85934704850192,883.0,2133540407034,,3,3,2022
John Johnson,GB91XANE27878097736465,689.84,0792508348820,,14,12,2022
Sheri Cortez,GB31GNAX87899086387721,694.16,4924902824440,,20,6,2023
Frederick Fields,GB53JUUP67614903155272,930.53,633492200094,Payment 0633492200094 for services,18,6,2021
Nicholas Stewart,GB42ODQF08928210324842,262.45,1144878094125,,22,3,2021
Corey Owens,GB67TFCM79268023598642,431.83,7970709846212,,8,12,2021
Ashley Pruitt,GB29ESKS52100007834864,628.98,8700404622403,,16,10,2021
Jerry Rogers,GB64BQQT59562084656795,849.05,7864643561990,Pretty economic develop once call thank.,25,8,2022
Amanda Smith,GB18FQMV20664790730595,549.17,6956052620731,,16,2,2024
Christina Barajas MD,GB16YZDA74506443423704,127.22,6059092618901,,5,6,2020
Sean Olson,GB72FANL13736453472445,539.9,Win little hour,,12,7,2020
Linda Hudson,GB37SBGL38590430243036,126.25,2354421258501,,5,5,2020
Jonathan Marshall,GB64EPDK95846142260321,361.53,6720702181084,,3,8,2023
Amanda Vega,GB62PDXX42508234056660,709.74,5063635645614,,12,9,2024
Michelle Taylor,GB39UUKL32426292406493,99.28,8978906160987,,4,3,2023
Sarah Pittman,GB28HDFI21790790171823,1453.8195957914602,0536679683430,,18,6,2024
Elizabeth Brown,GB23UWSO93220994472622,778.94,7650067642182,,20,1,2022
Carolyn Eaton,GB22CDZU57406127226058,226.8,3292942383946,,12,1,2021
Francisco Bailey,GB59OOZJ89669857331802,57.39,9223969281247,,8,7,2022
Laura Collins,GB08WWFI54952318295263,103.0,4105194991823,,4,5,2022
Robert Villanueva,GB76MWBZ96049969261588,51.27,3321694300700,Over may author threat brother.,18,12,2023
Regina Johnson,GB35LGVA22810372877780,844.51,7771784823095,,19,2,2023
Michael Allen,GB14DYWQ50207939652752,620.5,8661656209494,,5,9,2023
Steven Carson,GB32QSMX88379837422422,877.98,Worker forget item star company,,10,12,2024
Benjamin Murray,GB53CMBF50648036190521,293.96,4045888653333,,24,3,2021
Jeffrey Lang,GB53BHUI35666436947280,467.66,7294294525575,Deal woman accept.,26,10,2024
Rachel Bell,GB11JGXX48394191732756,110.12,7101252046143,,4,3,2021
Michael Adams,GB42YDKC67684679808922,302.32,3080447811916,,24,8,2021
Karen Shaw,GB12LRLP02093772228235,151.84,6262898444807,,7,11,2020
Christopher Trevino,GB62EJGV82658214119235,370.84,0105827556874,,15,1,2023
Jason Bean,GB97UPLF31728917980360,509.38,5274681535945,,11,2,2022
David Sanchez,GB47ULPM66746786836090,26.02,5980053028495,,16,2,2024
Rachel Harding,GB27JQPH28847689122880,783.27,3454054503890,,24,1,2023
Vanessa Hunter DVM,GB20XGFI32634338922459,114.17,8579524894577,,15,12,2021
Michael Wiggins,GB63GJSM46678760458262,584.89,1819587335868,,11,5,2024
Heather Howell,GB46KNXY75934970145882,658.66,368748156510,World nature group general main field.,14,6,2024
Kimberly Lindsey,GB76TGUP87980676057849,26.25,8028930716862,,3,10,2020
Christopher Campbell,GB32PZIA94091374796084,207.1,7789928632618,,5,4,2024
Donna Henderson,GB41WJQM69196062935861,392.46,8027153384698,,6,2,2023
Tammy Gibson,GB17OZKZ65897412066494,871.74,4194752792668,,28,3,2023
Lee Rodriguez,GB95SRSL57208771554413,83.31,3760300526248,,28,10,2022
Erin Gill,GB08ZFRV05530745033158,663.36,6189788042212,According upon including floor.,24,6,2024
Brian Contreras,GB07VIAS75249821464246,846.17,6821963785759,,3,11,2020
Scott Garcia,GB45YKWX86289750701812,441.15,2071885993686,Payment 2071885993686 for services,25,3,2021
Andre Andrews,GB88OWRI87328739057907,690.87,2107381297505,,11,12,2024
Miranda Anderson,GB71OYIR44666875067606,560.61,6290206919723,,5,1,2021
Erin Mcneil,GB87AIPC35981607438805,867.38,21447686,,18,3,2020
Mary Morgan,GB25UFDU25233017041649,982.64,9176425776934,,11,2,2024
Haley Wallace,GB19HOXW41681098926865,664.27,0914152957375,,22,7,2021
Anthony Cortez,GB40IWIX54566910127259,228.16,9285329306267,,3,9,2024
Mike Simpson,GB06ISSO30265550356236,993.47,city,,24,10,2022
Michelle Williams,GB03CDPA34514708408527,517.8,6704782136035,Human many site matter none.,26,1,2024
Rebecca Johnson,GB92AYJY24880121930746,793.02,9540883484029,,26,3,2022
Mitchell Mccormick,GB03WVFB64071151918566,239.69,1239052931782,,7,2,2023
Parker Bullock,GB45ZXGE99560241279078,319.8,3869076022975,,9,1,2021
Kyle Smith,GB52GHOP29816990449257,433.87,539737725677,Everything fight alone list third.,26,6,2021
Jennifer Robbins,GB17NHCQ95164674928614,928.69,71465999,,7,11,2023
Janet Watson,GB24MUOC79035310082414,917.75,GB24MUOC79035310082414,,27,12,2022
Theresa Sellers,GB15ZCCE49158650373869,277.73,7367726168883,,23,4,2022
Kevin Ho,GB70LWXK89587790913899,261.71,0708216441272,,25,4,2020
Sandy Cox,GB92KRHK63292978761217,133.54,3536129943142,,27,2,2020
Michael Smith,GB91BXCV73686865745487,423.14,2250201085698,,23,3,2023
Mr. Steve Dickson,GB28AQHZ16074913012848,143.47,4492634721875,,25,3,2021
Dr. Linda Taylor,GB80GMIT30955619171924,511.45,3815749951028,,23,9,2020
Theresa Anderson,GB30DYUK05292984324743,316.69,4673497234928,Art admit nor admit.,15,3,2020
Holly Jackson DVM,GB44KMJA78477669692164,193.75,3882350316218,,1,3,2023
Christopher Reyes,GB19QNSF51894995097140,69.93,3791010264250,,8,5,2024
Julie Gonzalez,GB03GFOH90966226698153,909.79,5092679572280,,17,4,2024
Barbara Jensen,GB16DEKF43429709953013,263.29163238476696,9382135587344,,5,6,2020
Mercedes Rodriguez,GB62EMJE83821933350079,707.4752249960414,2748297097492,,28,4,2024
Madison Higgins,GB18UJEY70317332192337,670.95,2609077027125,,3,3,2024
Samuel Bishop,GB74PGCF53815406490650,851.44,9990634216223,,18,4,2020
David Moore,GB43XGHJ80860601460326,821.35,8710374065896,,2,3,2020
Edward Hudson,GB74UGGZ51863732396484,199.87,3328141718132,,9,3,2023
Dr. Sandy Gallagher,GB68IMUY74755918569771,260.16,76446986,Regular payment,3,1,2023
Theresa Sanders,GB47PMNW76734224135182,369.87,4240119993169,,4,3,2021
Molly Armstrong,GB84BYUB38565266911259,920.52,6360545922019,,11,11,2021
John Braun,GB90DTZY58815038374338,67.78,1609669572508,,15,9,2023
Samantha Lara,GB58SQTH33988574833883,602.85,5457107131741,,11,10,2023
Kaitlyn Harris,GB63RRUB45205032674190,963.1,8173283859244,,22,11,2023
Gina Murphy,GB32ZGSB95617940182223,841.64,6658557076173,,20,12,2022
Jimmy Campbell,GB33EGLP95141774074504,912.16,3742513624652,,3,11,2021
Mark Kennedy,GB39ODWJ68912124724497,152.02,3606345002128,Subscription 3606345002128,18,5,2020
James Harper,GB18BAOW51193663199649,805.77,9799094136924,,24,1,2023
Patrick Buchanan,GB92CTOM37954131993119,86.65,8562919359508,,4,5,2024
Donald Johnson,GB61QMFE16289908340348,876.02,2365635377865,,25,6,2022
Anthony White,GB11YTBX53361872825127,859.41,9296988204689,,23,3,2023
Andrew Mercado,GB34BTTD63322637513989,247.68,1758321074840,To year rule family democratic.,1,11,2021
Jessica Ferrell,GB03GJGP58744688731791,599.85,9762921229236,Fear price suggest level pattern keep.,15,1,2023
Pamela Hamilton MD,GB13GDZF35646872587839,707.02,6963743167888,,16,1,2020
Richard Hines,GB58IHYH99745050143010,103.19,9371139879265,Pm culture executive far.,10,4,2023
Brooke Richardson,GB18BVBY91815882803023,101.08,4489241683818,,8,3,2022
Anna Carroll PhD,GB58LEDA33988859014427,553.65,8625902318552,,22,10,2024
Jason Galvan MD,GB65WIII50517405347805,323.85,0618806110535,,1,6,2023
Joseph Conrad,GB98IXDZ01799946469189,851.66,0923808047483,,21,9,2024
John Johnson,GB77LFEX47494366917159,125.69,5749507846760,,16,6,2020
Marcus Greer,GB34KXYW94311079012904,307.67,4768578516793,,8,8,2020
Chad Garrett,GB97FASI09074660977067,83.57,58420720,Monthly subscription 58420720,17,12,2022
Andrea Powell,GB98YCWO66128777770454,516.86,3786404523792,One method article late.,24,1,2024
Joseph Lee,GB30RDKK63718013536609,609.91,2281477566789,Subscription 2281477566789,19,11,2022
Bianca Williams,GB66SPTH10896703959365,390.31,3933357399305,,6,3,2020
Steven Petty,GB87PRHM00092844025564,387.05,22547446,,3,3,2022
Aaron Gardner,GB50UBVG89729854134512,111.79,9790707423707,,18,1,2020
Claudia Walsh,GB58XTHM62989036129554,613.75,0115013908639,,19,1,2022
Mackenzie Ortiz,GB06JAHO01282793343737,657.59,6839478048481,,6,8,2021
Robert Callahan,GB85RIOM50990707083012,116.08,5990953126818,,19,1,2024
Michael Ramirez,GB13KRSA01171456587564,394.12,3454163920489,Payment 3454163920489 for services,23,2,2020
Jeremy Welch,GB91WRCZ90118763798375,117.68,9771821234967,,18,3,2024
Joe Kelly MD,GB30SNOF82391047609224,234.97,3696870353420,,24,1,2021
Aaron Torres,GB55LMWS33493240765793,60.46,5838975859478,,26,11,2023
Anita Cardenas,GB18PYFD71097701912729,50.84,7323343700851,,3,4,2024
Katelyn Gomez,GB48QFIC37110867593551,256.57,6540296079921,,8,2,2022
James Townsend,GB63KMGV92681037138596,125.11,9101092048800,,4,2,2024
Lisa Wood,GB67QSSZ94757289899616,386.56,4840185522449,,9,8,2022
Elizabeth Stone,GB98URMA41020407988609,808.28,2268753670217,,14,7,2021
Melanie Sullivan,GB33CVFD59141496086151,923.54,1079099393262,,27,5,2023
Tara Daniels,GB64DLDE32454400606685,45.49,4928220153541,Pretty station their want month respond.,18,1,2022
Carrie Thomas,GB32UZNZ10154322994262,40.59,55113281,Payment without reference,18,5,2023
Douglas Ramsey,GB67QOTW17208321975265,893.74,1152061575504,,23,1,2021
Bradley Bowen,GB81OCGO54096223395696,95.26,8065338871205,Payment 8065338871205 for services,24,4,2022
Kimberly Kline,GB95EPDG83084760849566,189.33,4549509764151,Apply parent since leader yes.,28,9,2020
Noah Buchanan,GB34MUSM35399538987303,578.7130214954914,6604762123508,,28,1,2021
David Wong,GB43LNBW48569246070740,774.83,3150837592043,,14,8,2020
Gloria Crosby,GB16FIKC35967936590507,754.79,5664326830045,,24,11,2023
Michael Alvarez,GB30CIOH23907826330082,16.16,0483453520200,,18,6,2023
Paul Conner,GB82XCLZ17291909962041,413.35,55408202,Regular payment,5,9,2023
Dawn Floyd,GB56NDSF44407152112323,330.5,4708147387157,,1,4,2023
Anthony Shaw,GB27EXFC08270596833008,541.38,6003584128973,Receive you onto appear.,18,1,2021
Laura Garcia,GB27WNCO34695820036858,642.55,4839358798934,,14,10,2024
Mr. Marc Warner,GB46VLVQ83048220921727,709.02,1412484119663,,7,6,2023
Joshua Brooks,GB08BELZ86116234853897,795.51,6714209089233,One treat nearly main.,23,6,2021
Whitney Garcia,GB68UKEG62950315926590,502.87,1933781115672,Subscription 1933781115672,9,9,2021
Brenda Freeman,GB28TSRJ36915045588711,155.54,2841294543211,,20,8,2023
Joshua Bray,GB69TJUC74794877473843,255.84,7258964872666,,4,1,2024
Erin Cervantes,GB86JUUL01838485831160,325.88,6016037199109,,12,8,2022
Stephen Davis,GB50DDLM26306975362475,217.81,4417734749109,Understand exactly eye financial without.,28,11,2023
Alyssa Brown,GB60WUWL53780450169429,54.16,4352593048867,Payment 4352593048867 for services,12,2,2021
Robert Flores,GB93XRTT72208505814655,416.96,7886034627528,,28,7,2024
John Cunningham,GB88NCDR02589201534780,938.07,2032265891879,,19,1,2022
Michelle Raymond,GB51MXHY85494478976555,689.36,9411616542029,,12,12,2022
Deborah Pierce,GB98LSTA05263944114085,452.38,9794839075407,Indeed note age lose relate.,16,2,2024
Matthew Beck,GB08HZOU15372012713799,153.04,7613278812935,,17,9,2021
Jeffrey Ellis,GB91MHNE27990765489761,353.02,62750578,,19,10,2023
Kyle Christensen,GB69HFQH57916948324828,124.45,1377944569719,,9,6,2020
Joshua Stewart,GB38PIEM70066836520412,288.49,General south,,21,12,2021
Mrs. Ashley Davis,GB24PBBT36430147803345,80.12,8385453543086,,28,6,2024
Jennifer Anderson,GB06VRDG13969209272332,598.67,1779804139658,Payment 1779804139658 for services,8,1,2021
Edward Porter,GB59DZMY04597902757227,45.86,Store meet star detail,,25,8,2020
Shannon Mccall,GB29QKNV21282993161343,845.39,2464123124599,Read physical administration huge.,7,12,2022
Isabel Adams,GB82BIOE53851172320183,378.05,5825623181449,Payment 5825623181449 for services,4,11,2023
Kristine Davis,GB08QDET68097163163556,637.7352317113574,2522962089629,Monthly subscription 2522962089629,24,1,2020
Elizabeth Long,GB60ZFML53302553135748,871.69,1820326187624,,6,12,2023
Michael Gilbert,GB44VWPN62209634998639,903.88,56689457,,2,11,2023
Mark Smith,GB59ELSC97248800575261,599.95,court base economic deal institution,,14,5,2020
Lindsey Donovan,GB51VIAN47818703838802,691.69,9325866627613,,17,5,2024
Mrs. Maria David,GB79YDSG44059984786017,464.37,4887769785647,Payment 4887769785647 for services,23,8,2023
Brenda Flowers,GB08HSML04043119006943,704.98,5361963407332,Payment 5361963407332 for services,8,3,2022
Lisa Gilbert,GB55BZIQ19956605182723,536.66,4463025372921,Subscription 4463025372921,15,6,2021
Olivia Silva,GB53TFZV79048221090263,451.72,0223707101140,,6,8,2021
Elaine Gonzalez,GB34QOXS19484383181584,822.33,6129801968877,,9,9,2021
James Kelley,GB15GQUF81651484541515,511.36,9917057277310,Subscription 9917057277310,25,3,2020
Tyler Abbott,GB86IWJN47738199106454,380.83,8565533619669,,14,6,2024
Justin Macias,GB39WNER30478288359001,1584.0908190959672,0775807608130,,16,12,2024
David Lewis,GB32SNJQ12992250610556,754.79,6819402391784,,20,1,2022
Fernando Fisher,GB37ZRBN42083242499323,126.49,1193214049831,,17,7,2021
Debbie Cannon,GB64XPSN09045010706163,709.84,7320041941296,,17,7,2021
Kevin Hopkins,GB42MTOX64554683209202,99.97,1588719956348,,9,5,2020
Sherri Thornton,GB22RKMS28940712093423,582.34,1609435750765,,22,5,2024
Jeremy Green,GB26KOJF46392297343314,797.08,9277285678632,,12,1,2020
Karen Martinez,GB38PZHS17488032336345,300.09,8045599801630,,7,8,2024
Jade Butler,GB53HVWY03130387567101,513.21,8971835696213,Degree government good on thought worker.,11,6,2021
Jason Richardson,GB09WPLR95775724942193,733.2,1224554844722,,22,1,2022
Joshua Jackson,GB20LNQD40300259240185,157.23,6124251958324,,2,4,2023
Lauren Sexton,GB02UHUL02265790121088,804.51,9267254537879,,17,11,2020
Gabriel King,GB86OBRS77333648158681,689.53,7511397004548,,20,1,2021
Daniel Briggs,GB29OXTH76659744839781,543.78,0689556550643,,7,7,2024
Patricia Lewis,GB85QVEW52046875849685,207.2,1034019326034,,27,8,2024
Willie Bailey,GB69EUOW71952978265599,416.31,8437806552709,Payment 8437806552709 for services,18,10,2022
Kelly Moore,GB14DTSA81892212238772,56.76,5061600427036,,13,8,2023
Sarah Floyd,GB12KHCE99187604814649,643.65,9767765140006,,20,7,2022
Dave Grant,GB13PGXD67485950541868,160.75,9942008603948,,4,8,2021
Daniel Taylor,GB34OEFT72438402508198,102.63,91708991,,21,9,2021
Jennifer Garcia,GB65HKCV08099256916984,738.68,5763651850824,,12,4,2021
David Welch,GB32UJAP97795667160731,946.2,5903302609016,,26,1,2020
Sheri Martin,GB28QKCF30662008570518,48.48,3809397692167,Payment 3809397692167 for services,22,12,2020
Daniel Torres,GB88PAYV31300045545595,764.96,9309857660285,,1,12,2024
Donald Johnson,GB79PVLT28861297725391,178.55,5947892168256,,12,2,2021
Brandy Matthews,GB11GXTQ80329015404733,672.65,33279954,Payment 33279954 for services,14,11,2022
James Williams,GB88VTWH01178953176167,234.45,0657566335307,,8,9,2022
Sierra Bernard,GB41ZEHU78270075108307,442.05,5515835389411,Free something present boy may place.,19,3,2022
Jacob Mitchell,GB17KRGO76660897053333,445.64,4784695239063,,22,7,2022
William Hayes,GB06KMNL31545796064334,651.21,8832644391785,,9,8,2023
Justin Reed,GB19GLMA68778631240714,466.05,1697794613722,,14,5,2020
Jason Ramirez,GB02VJGL68450769182813,863.88,23159570,,23,5,2020
Randy Hernandez,GB07OXGK91812751783855,665.02,1936098434603,,16,8,2024
Kyle Lynch,GB08MZJW09455962043908,680.89,39786555,Payment without reference,13,11,2021
Brian White,GB31LSKQ36681544963251,452.74,9417192978351,,19,3,2023
Courtney Arellano,GB30RZCP53037156178315,56.62,5126963921505,,7,7,2023
Jerry Hernandez,GB05CEZO69577950909550,67.39,2540740238298,,24,4,2020
Cheryl Rodriguez,GB53KXFK94702530262154,46.26,80679806,Subscription 80679806,10,9,2020
Traci Ellis,GB83EFXZ00127406432028,542.04,3108985775399,,8,10,2020
Dominique Erickson,GB47YBBF39403541910225,913.92,7314373525088,,18,3,2022
Thomas Boyd,GB38HCEI29705227072018,614.07,2259451392679,,5,7,2020
Thomas Hinton,GB57MEFB32910189903331,68.74,5595335124576,,10,6,2023
Joseph Crawford,GB17BIDT82611836212925,558.37,1958243289890,Real him manage pressure drive call account.,11,10,2022
Lori Ramsey,GB57OCKP86651966070892,130.99,7378959204323,,22,11,2021
Tyler Brown,GB86HJIN36383082981684,804.82,6818794686614,,19,1,2024
Teresa Rice,GB09VGLM79822506720761,907.34,05478767,,8,10,2020
Xavier Robertson,GB06AURC47676988820831,506.78,2518008656221,,4,8,2023
Susan Brown,GB30BFDH86579471316390,20.94,72378373,Monthly subscription 72378373,7,2,2020
Christopher Barton,GB10FRFV00358891878083,226.75,5077900887074,,4,3,2021
Juan Smith,GB18KHZR31445985595104,640.39,3838490955336,,5,12,2021
Wayne Holder,GB64YMIU39439850939757,587.61,4794279981479,Monthly subscription 4794279981479,20,5,2023
Charles Murphy,GB17DKEN81468433940242,620.18,6168281504632,,22,4,2022
Mrs. Gloria Hansen DDS,GB27IJLN50217019571935,981.84,7180849163678,,14,11,2024
Nicholas James,GB26JNOX66831935285586,41.72,0086856057641,,11,9,2022
Ashley Burgess,GB76ACYJ67725970715368,470.34,5954602847882,,19,4,2023
Ryan Hammond,GB20KPCS79729615763122,1028.6857566466178,3993387718408,,13,9,2022
James Walker,GB92YRVE01819648946282,783.1853784475409,6894942970132,Accept one across national.,15,12,2021
Ronald Mcdowell,GB78EPAL29521062273414,692.84,5013558064962,,8,7,2020
Lucas Huang,GB12JIWI96890860876704,507.63,0579512132832,,3,11,2022
Sandra Smith,GB31DWAF31254873183606,178.47,vote skill,,20,12,2024
Karen Pittman,GB40HVBZ30435488728349,627.01,1950849447483,,5,9,2020
William Bailey,GB83IHDX08578209263603,324.92,1040935549327,,8,10,2020
Amy Mayo,GB86FAFH15456294882277,484.98,37617035,,24,9,2021
Maureen Daugherty,GB93WIKE18962944092908,345.62,8699084264624,,27,10,2020
Helen Kane MD,GB59XHJB21587197346522,323.99,5714385345544,,15,7,2020
